template,asset,phase,phase_start,phase_end,candle_count,return_percent,max_drawdown_percent,trade_count,first_iso,last_iso,insufficient_data
kd_trend_scaleout_codex,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
ma200_rsi_reclaim_codex,BTC,train,2020-01-01,2023-12-31,23246,0.0,0.0,0,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,BTC,validate,2024-01-01,2024-12-31,8784,-1.13,1.2751,2,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
ma200_rsi_reclaim_codex,ETH,train,2020-01-01,2023-12-31,23246,0.0,0.0,0,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
ma200_rsi_reclaim_codex,XRP,train,2020-01-01,2023-12-31,23246,0.0,0.0,0,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
ma200_rsi_reclaim_codex,BNB,train,2020-01-01,2023-12-31,23246,0.0,0.0,0,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
ma200_rsi_reclaim_codex,PAXG,train,2020-01-01,2023-12-31,23246,0.0,0.0,0,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
ma200_rsi_reclaim_codex,PAXG,forward,2025-01-01,2026-05-06,11770,2.632,1.1609,2,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_floor_rebalance_codex,BTC,train,2020-01-01,2023-12-31,23246,-0.943,1.122,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,BTC,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_floor_rebalance_codex,ETH,train,2020-01-01,2023-12-31,23246,-0.942,0.9816,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_floor_rebalance_codex,XRP,train,2020-01-01,2023-12-31,23246,-1.118,1.118,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_floor_rebalance_codex,BNB,train,2020-01-01,2023-12-31,23246,-0.286,1.5802,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_floor_rebalance_codex,PAXG,train,2020-01-01,2023-12-31,23246,-0.943,1.255,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_floor_rebalance_codex,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
adaptive_profit_ladder_claude,BTC,train,2020-01-01,2023-12-31,23246,-2.524,2.738,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,BTC,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
adaptive_profit_ladder_claude,ETH,train,2020-01-01,2023-12-31,23246,-3.398,5.0865,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
adaptive_profit_ladder_claude,XRP,train,2020-01-01,2023-12-31,23246,-2.489,5.048,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
adaptive_profit_ladder_claude,BNB,train,2020-01-01,2023-12-31,23246,-1.289,3.7886,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
adaptive_profit_ladder_claude,PAXG,train,2020-01-01,2023-12-31,23246,-1.143,4.58,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
adaptive_profit_ladder_claude,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
bb_breakout_momentum_claude,BTC,train,2020-01-01,2023-12-31,23246,-1.583,1.7667,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,BTC,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
bb_breakout_momentum_claude,ETH,train,2020-01-01,2023-12-31,23246,-2.074,3.7005,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
bb_breakout_momentum_claude,XRP,train,2020-01-01,2023-12-31,23246,-1.59,1.8638,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
bb_breakout_momentum_claude,BNB,train,2020-01-01,2023-12-31,23246,-2.604,3.3712,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
bb_breakout_momentum_claude,PAXG,train,2020-01-01,2023-12-31,23246,-1.905,4.0626,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
bb_breakout_momentum_claude,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
golden_cross_dual_ma_claude,BTC,train,2020-01-01,2023-12-31,23246,-1.025,2.6364,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,BTC,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
golden_cross_dual_ma_claude,ETH,train,2020-01-01,2023-12-31,23246,-0.457,0.457,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
golden_cross_dual_ma_claude,XRP,train,2020-01-01,2023-12-31,23246,-2.618,5.8847,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
golden_cross_dual_ma_claude,BNB,train,2020-01-01,2023-12-31,23246,-2.367,4.8578,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
golden_cross_dual_ma_claude,PAXG,train,2020-01-01,2023-12-31,23246,0.293,3.2351,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
golden_cross_dual_ma_claude,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_pyramid_claude,BTC,train,2020-01-01,2023-12-31,23246,-0.453,0.453,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_pyramid_claude,BTC,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_pyramid_claude,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_pyramid_claude,ETH,train,2020-01-01,2023-12-31,23246,0.679,3.1542,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_pyramid_claude,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_pyramid_claude,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_pyramid_claude,XRP,train,2020-01-01,2023-12-31,23246,-0.808,1.1392,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_pyramid_claude,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_pyramid_claude,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_pyramid_claude,BNB,train,2020-01-01,2023-12-31,23246,0.059,1.8491,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_pyramid_claude,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_pyramid_claude,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
trend_pyramid_claude,PAXG,train,2020-01-01,2023-12-31,23246,-0.146,0.146,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
trend_pyramid_claude,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
trend_pyramid_claude,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
triple_confirmation_dip_claude,BTC,train,2020-01-01,2023-12-31,23246,2.629,11.1822,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,BTC,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,BTC,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
triple_confirmation_dip_claude,ETH,train,2020-01-01,2023-12-31,23246,-3.839,3.839,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,ETH,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,ETH,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
triple_confirmation_dip_claude,XRP,train,2020-01-01,2023-12-31,23246,2.7,14.3188,3,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,XRP,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,XRP,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
triple_confirmation_dip_claude,BNB,train,2020-01-01,2023-12-31,23246,-4.592,9.2286,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,BNB,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,BNB,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
triple_confirmation_dip_claude,PAXG,train,2020-01-01,2023-12-31,23246,-3.813,9.7124,2,2021-05-07T03:00:00+00:00,2023-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,PAXG,validate,2024-01-01,2024-12-31,8784,0.0,0.0,0,2024-01-01T00:00:00+00:00,2024-12-31T23:00:00+00:00,False
triple_confirmation_dip_claude,PAXG,forward,2025-01-01,2026-05-06,11770,0.0,0.0,0,2025-01-01T00:00:00+00:00,2026-05-06T09:00:00+00:00,False
